Project,Hole,From_m,To_m,Total_Pct_Vein,Vein1,Vein1_Pct,Vein1_Style,Vein1_Form,Vein1_Internal_Structure,Vein1_Pct_Sulphide,Vein1_Angle_TCA,Vein1_VG,Vein2,Vein2_Pct,Vein1_Grain_Size,Vein2_Style,Vein2_Form,Vein2_Internal_Structure,Vein2_Pct_Sulphide,Vein2_Angle_TCA,Vein2_VG,Vein3,Vein3_Pct,Vein3_Style,Vein3_Form,Vein3_Internal_Structure,Vein3_Pct_Sulphide,Vein3_Angle_TCA,Vein3_VG,Comments,Relog,Logger,Timestamp
GCL,KAD17-094,150,152,30,QC,25,STW,DEF,MAS,0.1,50,FALSE,QC,5,,IDV,BXD,MAS,0,60,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,152,152.68,0,NA,0,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-14
GCL,KAD17-094,152.68,156,35,QC,25,STW,DEF,MAS,0.1,20,FALSE,QC,8,,IDV,DEF,MAS,0,50,FALSE,QC,2,IDV,DEF,ZON,0,60,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,156,157.65,35,QC,30,STW,DEF,MAS,0,50,FALSE,QC,5,,IDV,BXD,MAS,0,30,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,157.65,159,36,QC,35,STW,DEF,MAS,0,40,FALSE,QC,1,,STR,ECH,MAS,0,40,FALSE,,,,,,,,FALSE,stringer crosscuts STW,0,Shiroki,2017-10-11
GCL,KAD17-094,159,159.35,0,NA,0,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-14
GCL,KAD17-094,159.35,162.15,35,QC,30,STW,DEF,MAS,0.5,80,FALSE,QC,5,,IDV,DEF,ZON,0,10,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,162.15,166.16,60,QC,50,STW,DEF,MAS,0.1,30,FALSE,QC,5,,IDV,BUD,ZON,0,30,FALSE,QC,5,STR,DEF,MAS,0,70,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,166.16,169,10,QC,5,STR,ECH,MAS,0.5,40,FALSE,QC,1,,IDV,DEF,MAS,0.05,20,FALSE,QC,4,STR,ECH,MAS,0.1,60,FALSE,Trace possible extremely fine arsenopyrite in vein 20TCA,0,Shiroki,2017-10-11
GCL,KAD17-094,169,170.85,45,QC,40,STR,DEF,MAS,0.1,30,FALSE,QC,1,,STR,BUD,MAS,0,50,FALSE,QC,4,IDV,DEF,MAS,0,30,FALSE,,0,Shiroki,2017-10-11
GCL,KAD17-094,170.85,186,20,QC,10,STW,DEF,MAS,0,30,FALSE,CC,5,,STW,DEF,ZON,0.01,20,FALSE,QC,5,STR,NOD,MAS,0,40,FALSE,"QC STW contains Calcite, CC STW contains Talc",0,Shiroki,2017-10-12
GCL,KAD17-094,186,207.1,25,CC,15,IDV,BUD,MAS,0.5,40,FALSE,CC,5,,SHT,DEF,MAS,0,40,FALSE,CC,5,IDV,ECH,MAS,0,20,FALSE,"Veins contain talc, calcite, carb, qz",0,Shiroki,2017-10-12
GCL,KAD17-094,207.1,208.93,6,CC,3,IDV,DEF,MAS,0,50,FALSE,CB,2,,STR,ECH,MAS,0.1,40,FALSE,CB,1,IDV,BUD,MAS,0.5,20,FALSE,,0,Shiroki,2017-10-12
GCL,KAD17-094,208.93,240,15,QC,5,IDV,FOD,MAS,0,30,FALSE,CB,5,,IDV,ECH,MAS,0.1,10,FALSE,CB,5,STR,NOD,MAS,0,20,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-095,0.99,34.96,10,CC,10,STW,DEF,MAS,0.1,80,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-11
GCL,KAD17-095,34.96,38.11,5,QC,5,IDV,BXD,MAS,0.5,90,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-11
GCL,KAD17-095,38.11,41.78,3,QC,3,STR,NOD,MAS,0.5,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-11
GCL,KAD17-095,41.78,48,3,CC,3,STR,DEF,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,48,54.65,2,QC,2,IDV,NOD,ZON,0.5,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,54.65,70.36,8,QZ,3,IDV,NOD,MAS,0.5,,FALSE,QZ,5,,STR,NOD,MAS,50,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,70.36,74,2,QC,2,IDV,DEF,MAS,1,90,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,74,81.29,2,QZ,2,STR,DEF,MAS,20,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,81.29,82.53,10,QC,10,IDV,NOD,MAS,0,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,82.53,89.24,20,QC,20,STW,DEF,MAS,0.1,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,89.24,114.21,1,QC,1,IDV,NOD,MAS,0,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,114.21,119.56,0.5,QC,0.5,IDV,NOD,MAS,0,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,119.56,127.41,2,QC,2,STR,NOD,MAS,0,25,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,127.41,143.57,20,QZ,20,STW,DEF,MAS,0.1,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,143.57,152.26,20,QZ,20,STW,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,152.26,168,10,QC,10,IDV,DEF,MAS,,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-12
GCL,KAD17-095,168,177.87,0.5,QC,0.5,IDV,NOD,MAS,0,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,177.87,180.23,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,180.23,185,5,QC,5,IDV,DEF,ZON,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,185,215,5,CC,5,STR,NOD,MAS,0.5,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,215,229.1,3,QZ,3,STR,NOD,MAS,5,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,229.1,244.55,3,QC,3,STR,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,244.55,246,5,QC,5,STR,BXD,MAS,0.1,3,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,246,258.42,1,QC,1,IDV,DEF,MAS,,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,258.42,259.97,2,QC,2,STR,NOD,MAS,,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-13
GCL,KAD17-095,259.97,267.37,10,QZ,10,STW,CRN,MAS,0.5,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-14
GCL,KAD17-095,267.37,277.59,12,QC,7,IDV,NOD,MAS,1,60,FALSE,QZ,5,,STR,NOD,MAS,10,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-14
GCL,KAD17-095,277.59,279.52,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-14
GCL,KAD17-095,279.52,290,10,QZ,10,IDV,DEF,MAS,0.5,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-14
GCL,KAD17-095,290,303.95,5,QC,5,IDV,DEF,MAS,2,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-14
GCL,KAD17-095,303.95,307,5,QC,5,IDV,NOD,MAS,0.5,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-15
GCL,KAD17-095,307,323.25,15,QZ,15,STW,NOD,MAS,0.5,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-15
GCL,KAD17-095,323.25,328.53,10,QZ,10,STR,DEF,MAS,0.5,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-15
GCL,KAD17-095,328.53,356,10,CC,10,STW,DEF,MAS,0,85,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-16
GCL,KAD17-095,356,396,1,QC,1,IDV,DEF,MAS,,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-16
GCL,KAD17-096,4.45,12.84,5,QC,4,SHT,DEF,MAS,,60,FALSE,QC,1,,STR,ECH,MAS,,45,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-15
GCL,KAD17-096,12.84,20.66,10,QC,8,IDV,DEF,MAS,,45,FALSE,QC,2,,STR,DEF,ZON,0.5,60,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-13
GCL,KAD17-096,20.66,23.39,5,QC,5,STR,BXD,MAS,,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-13
GCL,KAD17-096,23.39,26.22,2,QC,2,IDV,DEF,ZON,,45,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-13
GCL,KAD17-096,26.22,55.63,10,QC,5,STR,DEF,MAS,,30,FALSE,QC,5,,IDV,DEF,ZON,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,55.63,57,5,QC,5,STR,DEF,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,"White qz-carb stringer veins (5-10%). 1-2 cm width. Deformed, irregular, and cross cutting observed. Variable TCA.",0,Brown,2017-10-14
GCL,KAD17-096,57,78,10,QZ,7,SHT,DEF,ZON,0.5,45,FALSE,QC,3,,STR,ECH,MAS,,10,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,78,89,15,CC,10,IDV,DEF,MAS,,45,FALSE,QC,5,,SHT,NOD,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,89,108,15,QC,10,IDV,DEF,ZON,,45,FALSE,QC,5,,STR,DEF,MAS,,65,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,108,125,20,CC,15,SHT,DEF,MAS,,45,FALSE,QC,5,,IDV,DEF,MAS,,60,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,125,142,15,QC,10,STW,DEF,ZON,,45,FALSE,QC,5,,STR,ECH,MAS,,20,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-14
GCL,KAD17-096,142,210,15,QC,5,IDV,DEF,ZON,,30,FALSE,CC,10,,SHT,DEF,MAS,,45,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-15
GCL,KAD17-097,9,12,20,CB,15,STW,DEF,MAS,0,60,FALSE,QC,5,,IDV,BUD,MAS,0,60,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-097,12,14,5,QC,2,IDV,DEF,MAS,0.1,40,FALSE,QC,2,,IDV,NOD,MAS,0,90,FALSE,QC,1,STR,NOD,MAS,0.1,80,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-097,14,15,20,QC,20,STW,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-097,15,16.71,6,QC,3,IDV,NOD,ZON,0.1,50,FALSE,QC,2,,IDV,NOD,MAS,0,60,FALSE,QC,1,IDV,NOD,MAS,0,20,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-097,16.71,17.15,80,QC,60,SHT,DEF,MAS,2,50,FALSE,QC,1,,IDV,DEF,MAS,0.1,80,FALSE,QC,19,IDV,DEF,MAS,0.5,50,FALSE,,0,Shiroki,2017-10-13
GCL,KAD17-097,17.15,23.21,20,QC,10,STW,DEF,MAS,0.1,70,FALSE,QC,9,,IDV,ECH,ZON,0,20,FALSE,CC,1,IDV,NOD,MAS,0.1,50,FALSE,,0,Shiroki,2017-10-14
GCL,KAD17-097,23.21,24.08,5,QC,4,IDV,NOD,MAS,0,30,FALSE,QC,1,,STR,NOD,MAS,0,15,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-14
GCL,KAD17-097,24.08,41.58,55,CB,40,STW,DEF,MAS,0.1,70,FALSE,CB,10,,IDV,DEF,ZON,0.1,50,FALSE,QC,5,IDV,NOD,MAS,0,70,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,41.58,43.09,5,QC,1,IDV,NOD,MAS,0.1,40,FALSE,CB,2,,IDV,FOD,ZON,0.1,50,FALSE,CB,2,IDV,DEF,MAS,0,40,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,43.09,49.14,30,QC,15,STW,DEF,MAS,0.1,50,FALSE,QC,10,,IDV,FOD,ZON,0,50,FALSE,QC,5,IDV,NOD,MAS,0.1,50,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,49.14,68.25,40,QC,35,STW,DEF,MAS,0.1,50,FALSE,QC,3,,IDV,FOD,ZON,0,50,FALSE,QC,2,IDV,NOD,ZON,0,50,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,68.25,69,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,69,72,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,72,73.5,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-097,73.5,75,,NA,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-098,3.28,37.05,5,QC,2,IDV,FOL,MAS,0,40,FALSE,QC,2,,IDV,DEF,MAS,0,40,FALSE,QC,1,STR,ECH,MAS,0,20,FALSE,,0,Shiroki,2017-10-15
GCL,KAD17-098,37.05,65,5,QC,2,IDV,DEF,ZON,0.1,20,FALSE,QZ,2,,IDV,DEF,MAS,0.1,60,FALSE,QC,1,IDV,DEF,MAS,0,60,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,65,65.59,15,QC,15,IDV,DEF,MAS,0.5,20,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,65.59,68.58,10,QC,5,IDV,FOD,MAS,0.1,20,FALSE,QC,4,,IDV,DEF,MAS,0,70,FALSE,QC,1,IDV,DEF,ZON,0,40,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,68.58,78.05,5,QC,2,STW,DEF,MAS,0.1,40,FALSE,QC,2,,IDV,DEF,MAS,0,70,FALSE,QC,1,IDV,BUD,MAS,0.1,70,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,78.05,80,30,CB,30,STW,DEF,MAS,0.1,70,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,80,96.95,35,CC,30,STW,DEF,MAS,0.1,60,FALSE,QC,5,,IDV,DEF,MAS,0,70,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-098,96.95,108.32,15.01,QZ,0.01,STR,DEF,MAS,0.5,40,FALSE,QC,10,,SHT,DEF,MAS,0.1,60,FALSE,QC,5,IDV,FOD,ZON,0.5,20,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-098,108.32,120.8,20,QC,15,STW,DEF,MAS,0.1,50,FALSE,CB,5,,STW,DEF,MAS,0.1,50,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,120.8,122.91,35,CB,30,STW,DEF,MAS,0.1,60,FALSE,CB,5,,STR,NOD,MAS,0,60,FALSE,,,,,,,,FALSE,Veins contain talc,0,Shiroki,2017-10-16
GCL,KAD17-098,122.91,126.25,20,QC,15,STR,DEF,MAS,0.1,60,FALSE,CB,5,,SHT,NOD,MAS,0,60,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,126.25,129,30,QC,25,STW,DEF,MAS,0.1,70,FALSE,QC,5,,SHT,NOD,MAS,0,70,FALSE,,,,,,,,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,129,145.12,25,QC,15,STW,DEF,MAS,0.1,50,FALSE,QC,5,,SHT,NOD,MAS,0,70,FALSE,QC,5,IDV,DEF,ZON,0.1,20,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-098,145.12,151.97,20,CB,5,STW,DEF,MAS,0,60,FALSE,QC,10,,SHT,NOD,MAS,0,50,FALSE,QC,5,STW,DEF,MAS,0,60,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-098,151.97,179.18,25,CB,15,STW,DEF,MAS,0,50,FALSE,QC,5,,SHT,DEF,MAS,0,60,FALSE,QC,5,IDV,DEF,MAS,0,50,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,179.18,180.86,31,CC,30,STW,DEF,MAS,0,50,FALSE,QC,0.5,,IDV,DEF,MAS,0,60,FALSE,QC,0.5,IDV,DEF,MAS,0,20,FALSE,,0,Shiroki,2017-10-16
GCL,KAD17-098,180.86,246,25,CB,15,STW,NOD,MAS,0,50,FALSE,CC,5,,IDV,DEF,MAS,0,50,FALSE,QC,5,IDV,DEF,MAS,0,40,FALSE,,0,Shiroki,2017-10-17
GCL,KAD17-099,7.31,14,10,QC,10,STR,FOL,MAS,0.5,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,14,16.11,5,QC,2,IDV,DEF,MAS,,70,FALSE,QC,3,,STW,DEF,MAS,,60,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,16.11,18.54,5,QZ,5,IDV,NOD,MAS,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,18.54,21.78,30,QC,30,STW,DEF,MAS,,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,21.78,60,20,QC,20,SHT,DEF,ZON,,60,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,60,78,10,QC,8,IDV,DEF,MAS,,45,FALSE,QZ,2,,IDV,DEF,ZON,,60,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-16
GCL,KAD17-099,78,87,10,QC,8,STR,DEF,MAS,,60,FALSE,QZ,2,,IDV,BXD,ZON,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-17
GCL,KAD17-099,87,110.32,10,QC,8,STW,DEF,MAS,1,,FALSE,QZ,2,,IDV,NOD,MAS,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-17
GCL,KAD17-099,110.32,133.21,20,QC,15,STW,DEF,ZON,,60,FALSE,QZ,5,,SHT,NOD,ZON,,45,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-17
GCL,KAD17-099,133.21,135,15,QC,10,IDV,DEF,MAS,,,FALSE,QZ,5,,IDV,BXD,MAS,,70,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-17
GCL,KAD17-099,135,148,15,QC,10,STW,CRN,MAS,,,FALSE,QZ,5,,IDV,NOD,ZON,,45,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-17
GCL,KAD17-099,148,159,80,QZ,70,IDV,FOD,COK,,,FALSE,QC,10,,IDV,FOD,COK,,,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-18
GCL,KAD17-099,159,171.19,20,QC,15,SHT,DEF,MAS,,45,FALSE,QC,5,,STR,ECH,ZON,,70,FALSE,,,,,,,,FALSE,"Greyish white individual to sheeted qz-carb veins (15-20%). Deformed and massive crystal structure. 45-60 TCA.
White stringer qz-carb veins (5%). Slightly deformed to en echelon appearance. 70-85 TCA.",0,Brown,2017-10-18
GCL,KAD17-099,171.19,183.85,10,QC,5,STR,DEF,ZON,0.5,60,FALSE,QC,2,,STR,DEF,MAS,,,FALSE,QZ,3,IDV,NOD,ZON,,70,FALSE,,0,Brown,2017-10-19
GCL,KAD17-099,183.85,186.27,15,QC,5,STR,DEF,ZON,0.1,60,FALSE,QC,5,,STR,DEF,MAS,,60,FALSE,QZ,5,SHT,BXD,ZON,,,FALSE,,0,Brown,2017-10-19
GCL,KAD17-099,186.27,189.6,15,CC,5,SHT,DEF,VUG,0.5,45,FALSE,QC,5,,IDV,BXD,MAS,,60,FALSE,QC,5,STR,NOD,MAS,,45,FALSE,,0,Brown,2017-10-20
GCL,KAD17-099,192,219,10,QC,5,STR,NOD,ZON,0.5,60,FALSE,QC,5,,SHT,DEF,ZON,,45,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-20
GCL,KAD17-099,219,230.78,10,QC,5,STR,DEF,MAS,,60,FALSE,QZ,5,,IDV,DEF,ZON,,45,FALSE,,,,,,,,FALSE,"Vuggy stringer to individual qz-carb veins (5-10%) 0.5-1 cm in width. Deformed with massive internal crystals. Variable TCA 60-80 TCA
Grey qz veins (5%). Individual to sheeted veins 1-2 cm width.Heavily deformed and zoned crystallization. 45-60 TCA",0,Brown,2017-10-20
GCL,KAD17-099,230.78,240,20,QC,15,SHT,DEF,ZON,,45,FALSE,QC,5,,IDV,DEF,ZON,,70,FALSE,,,,,,,,FALSE,,0,Brown,2017-10-20
GCL,KAD17-100,9.64,14.7,1,QC,1,IDV,NOD,MAS,0.1,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,14.7,15.75,,NONE,,,,,,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,15.75,18,5,QC,5,STW,NOD,ZON,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,hydrothermal bx cement,0,Henderson,2017-10-17
GCL,KAD17-100,18,27.48,0.5,QC,0.5,IDV,BUD,MAS,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,27.48,30.69,2,CB,2,IDV,NOD,VUG,1,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,30.69,36.99,0.5,QC,0.5,STR,NOD,MAS,0,90,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,36.99,48,4,QC,1,STR,NOD,MAS,0,50,FALSE,QC,3,,IDV,NOD,ZON,1,50,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-17
GCL,KAD17-100,48,68,5,QC,5,STW,DEF,ZON,0,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,68,70.44,2,QC,2,STW,DEF,MAS,20,30,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,70.44,72.06,10,QC,10,STW,DEF,MAS,10,,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,72.06,75.87,5,QC,5,STW,DEF,MAS,20,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,75.87,98.13,1,QC,1,IDV,NOD,MAS,0,50,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,98.13,105.77,2,QC,2,IDV,NOD,MAS,1,40,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,105.77,114,5,QC,4,STW,DEF,MAS,5,55,FALSE,QC,0.9,,IDV,DEF,ZON,1,60,FALSE,QC,0.1,STR,DEF,MAS,0,40,FALSE,Veins are more abundant to 109.36m. Veins contain calcite.,0,Henderson,2017-10-18
GCL,KAD17-100,114,119.23,20,QC,20,STW,DEF,MAS,5,55,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,All veins contain calcite; vein 1 contains pyrite and pyrrhotite.,0,Henderson,2017-10-18
GCL,KAD17-100,119.23,121.26,10,QC,9,SHT,DEF,MAS,10,65,FALSE,QC,1,,IDV,DEF,ZON,0,80,FALSE,,,,,,,,FALSE,,0,Henderson,2017-10-18
GCL,KAD17-100,121.26,123.76,50,QC,49.9,STW,DEF,MAS,0.1,50,FALSE,QC,0.1,,STR,DEF,ZON,0,65,FALSE,,,,,,,,FALSE,Vein 1 contains calcite.,0,Henderson,2017-10-18
GCL,KAD17-100,123.76,142.32,10,QC,9,SHT,DEF,ZON,5,55,FALSE,QC,0.1,,IDV,DEF,VUG,0.1,20,FALSE,QC,0.9,IDV,DEF,MAS,1,60,FALSE,"Vein 1 is stringer to sheeted, purple, prominent alteration halo with strong pyrite mineralization.",0,Henderson,2017-10-19
GCL,KAD17-100,142.32,171,5,QC,2,SHT,DEF,ZON,0.1,60,FALSE,QZ,2,,IDV,DEF,MAS,10,55,FALSE,QZ,1,STR,DEF,MAS,10,45,FALSE,Veins 2 (40-70 degrees TCA) and 3 (30-60 degrees TCA) are smoky-grey coloured.,0,Andrienko,2017-10-19
GCL,KAD17-100,171,171.5,0.1,QC,0.1,STR,DEF,MAS,0,65,FALSE,,,,,,,,,FALSE,,,,,,,,FALSE,,0,Andrienko,2017-10-19
GCL,KAD17-100,171.5,198.66,5,QC,3,IDV,DEF,MAS,0.1,30,FALSE,QC,1.9,,SHT,DEF,MAS,0,55,FALSE,QC,0.1,STR,NOD,MAS,0,40,FALSE,All veins contain calcite.,0,Andrienko,2017-10-19
GCL,KAD17-100,198.66,201,15,QC,14,IDV,DEF,MAS,5,70,FALSE,QC,0.9,,IDV,DEF,MAS,0,30,FALSE,QC,0.1,STR,DEF,MAS,10,60,FALSE,Vein 1 is predominantly quartz.,0,Andrienko,2017-10-19
GCL,KAD17-100,201,205.66,5,QC,4,IDV,DEF,VUG,0.1,,FALSE,QZ,1,,IDV,DEF,MAS,1,70,FALSE,,,,,,,,FALSE,"Vein 1 contains calcite, is massive to vuggy.",0,Andrienko,2017-10-19
GCL,KAD17-100,205.66,220.59,10,QC,9,SHT,DEF,MAS,0,70,FALSE,QC,0.9,,IDV,DEF,MAS,0,75,FALSE,QC,0.1,STR,DEF,MAS,0,25,FALSE,Veins contain calcite.,0,Andrienko,2017-10-19
